model	target	subset	gene	sprpv	prspv	sprrho	prsrho
muraa	all	test	holA	0.007318569842104322	0.01325289347206106	0.7032967032967032	0.6643702147370992
muraa	all	test	infA	0.27133505450523554	0.6831323285694507	-0.32967032967032966	0.12539880406143508
muraa	all	test	infB	0.036741334358654267	0.04756349140439668	0.5824175824175823	0.5578958450089245
muraa	all	test	infC	0.3064470525125291	0.07890455081768831	0.30769230769230765	0.5042287629240169
muraa	all	test	iscS	0.6157988686488814	0.146353755464001	0.15384615384615383	0.42628848758352683
muraa	all	test	ispH	0.030554114172937866	0.006489266423605877	0.5989010989010989	0.7105310783033852
muraa	all	test	ligA	0.0012750239017411194	0.019084177665822575	0.7912087912087913	0.6374996913467462
muraa	all	test	lysS	0.6676075762175147	0.5812271629124575	0.13186813186813187	0.16889621738678653
muraa	all	test	metS	0.006681784135857957	0.0063949222575484365	0.7087912087912087	0.7113981796809137
muraa	all	test	murAA	5.349416325459213e-33	4.415051035170421e-42	0.5126930918640371	0.5703721836731126
muraa	all	test	murB	0.057634433470466075	0.0025200837280113736	0.5384615384615384	0.7609515924670339
muraa	all	test	murC	0.006681784135857957	0.006317381648843765	0.7087912087912087	0.712118210988322
muraa	all	test	murF	0.03458605834210788	0.21054132531168937	-0.5879120879120878	-0.3721196280686122
muraa	all	test	nrdE	0.0004503527632253327	0.0005204844637435581	0.6382905982905983	0.6329156918716453
muraa	all	test	nusA	0.5053147342962486	0.012371019589142055	0.20329670329670327	0.6691766478754929
muraa	all	test	obg	0.006681784135857957	0.003238439164220686	0.7087912087912087	0.7486173833954581
muraa	all	test	panC	0.0002149371023737052	0.00015848231822816262	0.6642735042735042	0.6743031168938549
muraa	all	test	panD	0.5128654568168938	0.6328669717585612	0.13435897435897434	0.09829041796208784
muraa	all	test	parE	0.680785475070949	0.25338395723867846	-0.12637362637362637	-0.34155133550869365
muraa	all	test	patA	0.2798818688931399	0.22581719884283874	0.32417582417582413	0.36081981648525396
muraa	all	test	pbpB	0.27133505450523554	0.11167559919301423	0.32967032967032966	0.46233576002474525
muraa	all	test	pgm	0.3914568546270284	0.4231673600395691	0.17538461538461536	0.16407758619714644
muraa	all	test	pgsA	0.1875741161338378	0.05672558858001779	0.39010989010989006	0.5401109594691618
muraa	all	test	pheS	0.04134226737172355	0.0029876668676660457	0.5714285714285714	0.7526568628915872
muraa	all	test	plsC	0.6415164215860882	0.7051223094854755	0.14285714285714285	0.11631612503615527
muraa	all	test	polC	0.07432891414402144	0.0029120559122438445	0.510989010989011	0.7539263516853321
muraa	all	test	ppaC	0.036741334358654267	0.005407761440180194	0.5824175824175823	0.7211173165478478
muraa	all	test	prs	0.9857869107140623	0.6709662952508482	-0.005494505494505494	0.13046431530606453
muraa	all	test	rbgA	0.35376363563367896	0.2756491525438401	0.2802197802197803	0.32688448847156715
muraa	all	test	rodA	0.47061485147214255	0.024847855434899965	0.21978021978021978	0.6164403369086955
muraa	all	test	rplB	0.575168500244609	0.8691969706798901	-0.1152136752136752	-0.033956929474783064
muraa	all	test	rplD	0.6030877531318972	0.42190032987420556	-0.15934065934065936	0.24393078225805695
muraa	all	test	rplE	0.016536698804267252	0.012384174524501256	0.6483516483516483	0.6691030793774108
muraa	all	test	rplJ	0.05464653454086549	0.06228013739791347	0.5439560439560439	0.5303066832683795
muraa	all	test	rplM	0.44812738231536575	0.2829998915345839	0.23076923076923078	0.32219569519878016
muraa	all	test	rplNA	0.8027630076692551	0.4978028241475322	0.07692307692307691	0.20681982184860165
muraa	all	test	rplQ	0.6940473279966857	0.5441032325491615	0.12087912087912088	0.18546326765080845
muraa	all	test	rplS	0.0005302228375973583	0.00016794655954994992	0.8241758241758241	0.8591690471695227
muraa	all	test	rplU	0.05464653454086549	0.01787641627790154	0.5439560439560439	0.6425002238456003
muraa	all	test	rplW	0.5053147342962486	0.38703716240820274	0.20329670329670327	0.26208181377746886
muraa	all	test	rplX	0.12233188767803571	0.04008733775106585	0.4505494505494505	0.5743341638671512
muraa	all	test	rpmA	0.35376363563367896	0.46851286531326297	0.2802197802197803	0.22079662361305274
muraa	all	test	rpoA	0.8254320783624893	0.8256689017202788	0.045470085470085464	-0.04540745652100689
muraa	all	test	rpsB	0.3839365166506743	0.21283536236302922	0.26373626373626374	0.3703911890923252
muraa	all	test	rpsC	0.51713091148483	0.07276809287410382	0.19780219780219782	0.513361339230803
muraa	all	test	rpsF	0.04900449559833098	0.011202895221646294	0.5549450549450549	0.6759588522282791
muraa	all	test	rpsG	0.8585042942308735	0.04853504673749189	-0.054945054945054944	0.5558994455552893
muraa	all	test	rpsK	0.14974854155496814	0.23808150427179392	-0.4230769230769231	-0.35208151880293903
muraa	all	test	rpsM	0.009509496050393583	0.05829478453634529	0.6868131868131868	0.5372746441250466
muraa	all	test	rpsP	0.02516711655189929	0.0735770578189588	0.6153846153846153	0.5121273857439331
muraa	all	test	rpsQ	0.19441291997748622	0.17303895087973883	-0.38461538461538464	-0.40222389335370734
muraa	all	test	rpsR	0.13955369179229252	0.17242747538263242	0.29777777777777775	0.2759314077670465
muraa	all	test	secA	0.6545168402947126	0.7111807776740451	-0.13736263736263735	-0.11382935433733002
muraa	all	test	secE	0.493621819356885	0.15210434995639527	0.2087912087912088	0.4208760787822114
muraa	all	test	sigA	0.2974384220710292	0.43278980865072514	0.3131868131868132	0.2384183384908092
muraa	all	test	ssbA	0.22331572029248162	0.1413674106074359	0.3626373626373627	0.43109532900966874
muraa	all	test	tagA	0.51713091148483	0.15552699909444725	0.19780219780219782	0.4177177408538422
muraa	all	test	tagD	0.6676075762175147	0.300724318054188	-0.13186813186813187	0.31117185245357204
muraa	all	test	tagG	0.1808891631049407	0.2058449443713087	0.39560439560439564	0.37569483354485017
muraa	all	test	tpiA	0.1453531413947883	0.24806670237699657	0.29367521367521365	0.23489082519537996
muraa	all	test	trmU	0.680785475070949	0.10773432487775901	-0.12637362637362637	0.4668865912937706
muraa	all	test	trxA	0.5290679872349875	0.9930938796082603	0.19230769230769232	0.002669680252715228
muraa	all	test	trxB	0.06073650306561792	0.03875709362062856	0.532967032967033	0.5774869550663997
muraa	all	test	tsf	3.6768395963452965e-06	1.587471475177689e-05	0.7729914529914529	0.7394718121501255
muraa	all	test	tyrS	0.010340409451492895	0.05204468694877508	0.6813186813186813	0.5489176956099738
muraa	all	test	uppS	0.816628040676086	0.5769574073365857	-0.07142857142857142	0.17077910817455255
muraa	all	test	walR	1.0	0.8149909180748566	0.0	0.07207629453796666
muraa	all	test	yaaK	0.02867270567140696	0.0194247229530838	0.6043956043956044	0.6361325158221743
muraa	all	test	ylqG	0.21585718064938147	0.36778613076481054	0.3681318681318681	0.27246978300705604
muraa	all	test	ymdA	0.22331572029248162	0.38766144195404395	0.3626373626373627	0.26174954758456764
muraa	all	test	yqeG	0.11237597055825145	0.12979636765858032	0.46153846153846156	0.44269678992502554
muraa	all	test	yqhY	0.5193795608620919	0.06703310260126565	0.1323076923076923	0.3646298523049776
muraa	all	test	ysxB	0.24662526251007164	0.06352129386910835	0.34615384615384615	0.5282012234940977
muraa	all	all	accA	0.0029933976692581086	0.0006628656088127337	0.558974358974359	0.6237074652968468
muraa	all	all	accB	0.00012156856744036312	0.00017531153954760529	0.6827350427350427	0.671022336320645
muraa	all	all	accC	0.45201745067995136	0.08064875068174657	0.15418803418803417	0.34890146137420736
muraa	all	all	accD	0.0038563986659756458	0.005909315445131131	0.5466666666666666	0.5248308701860016
muraa	all	all	acpA	0.051916443654714886	0.018159590079368376	0.3852991452991453	0.45963388107339986
muraa	all	all	adk	0.8585042942308735	0.7656373472261315	-0.054945054945054944	-0.09174409362624672
muraa	all	all	alaS	0.005190051998392044	5.544249259555998e-05	0.5316239316239316	0.7062011381514822
muraa	all	all	alrA	0.0066371706001019755	0.0025896535687104922	0.5186324786324785	0.5658092116025526
muraa	all	all	argS	0.00012156856744036312	0.0010176976582308079	0.6827350427350427	0.6066424348734969
muraa	all	all	asd	0.009720572467670502	0.0028950776173507827	0.4974358974358974	0.560562736144171
muraa	all	all	aspS	5.324912349322244e-05	6.093334148274149e-05	0.7073504273504274	0.7034913300918607
muraa	all	all	cdsA	0.36210316374829743	0.39145102762448014	0.1863247863247863	0.17538673950032824
muraa	all	all	cmk	0.04042831577033426	0.031905100154077715	0.4044444444444444	0.4216766987977906
muraa	all	all	coaBC	0.008000717411226549	0.00141303192103924	0.6978021978021978	0.7869274447598047
muraa	all	all	cysS	0.9115623858509039	0.5211483897998905	0.022905982905982905	0.13175284432586093
muraa	all	all	dapA	0.5150323884925213	0.05799770191026523	0.13367521367521365	0.37648468014299863
muraa	all	all	dapB	0.9326273771742375	0.43644729928518333	0.017435897435897435	0.15948163599677284
muraa	all	all	dapF	0.06367014647604441	0.046010217893084134	0.3688888888888889	0.39467095800578256
muraa	all	all	dapG	0.489326361399106	0.6098232923509403	0.14188034188034188	0.10496834049220172
muraa	all	all	dapH	0.753825618259991	0.9678659923150976	0.06461538461538462	-0.008309056985292622
muraa	all	all	dapL	0.00024268784875949924	4.3117664799126435e-05	0.6601709401709401	0.7132733696993705
muraa	all	all	ddl	0.014230629387065574	0.014868484899563598	0.4748717948717948	0.47217965394764566
muraa	all	all	dfrA	1.478853434727978e-43	8.18608411840246e-42	0.4740307065495464	0.46522497566731286
muraa	all	all	divIC	3.2283445918473706e-06	2.233146437862846e-06	0.7757264957264958	0.7832757626004699
muraa	all	all	dnaA	0.698891198892913	0.10999634621729154	0.07965811965811966	0.32086291141027584
muraa	all	all	dnaB	2.441222128231643e-05	1.9416828965480886e-05	0.7285470085470084	0.734423821170554
muraa	all	all	dnaC	0.0002628881643946795	0.00035267218304485483	0.6574358974358974	0.6471475739365633
muraa	all	all	dnaD	0.00820595822321835	0.006992773187520334	0.507008547008547	0.5158098975917211
muraa	all	all	dnaE	0.011866159080490896	0.00029649263995692863	0.4858119658119658	0.6532692864786908
muraa	all	all	dnaG	0.03321616373154643	0.0051168857775894545	0.41880341880341876	0.5323587385441039
muraa	all	all	dnaI	4.2759902458879404e-05	0.0001274821719870102	0.7135042735042735	0.6812443358790474
muraa	all	all	dnaN	0.40662553022789316	0.2217987305582731	0.1699145299145299	0.24803928954930524
muraa	all	all	dnaX	0.012424296057368505	0.015564671773392682	0.483076923076923	0.469347832015208
muraa	all	all	dxr	0.08569197418079136	7.075164450294956e-05	0.3435897435897436	0.699143300886533
muraa	all	all	dxs	0.008617025755050104	0.00285495533491626	0.5042735042735041	0.5612241687106995
muraa	all	all	engA	0.00010890953539604844	0.0003763513028124593	0.6861538461538461	0.6448202401051933
muraa	all	all	eno	0.046301005587464264	0.061571381265238645	0.3941880341880341	0.37163574447191194
muraa	all	all	era	0.003701313735752625	0.0023567886179692047	0.7417582417582418	0.7641312995080628
muraa	all	all	fabD	0.21821062508219669	0.08690345818846869	0.24991452991452992	0.34234916355198386
muraa	all	all	fabF	0.0031245729382117604	0.003716583230197423	0.5569230769230769	0.5484899798017412
muraa	all	all	fabG	0.0004939330873966639	0.0008408708295912751	0.6348717948717948	0.6143598986780052
muraa	all	all	fabZ	0.022568585823072	0.06385661335248392	0.44547008547008543	0.3686482457362928
muraa	all	all	fbaA	0.3123081399823765	0.022230560784475453	0.20615384615384613	0.44647195466209816
muraa	all	all	ffh	0.0004587901022191545	6.52525178422641e-05	0.6376068376068377	0.7015075290657812
muraa	all	all	fmt	0.51713091148483	0.19033863484070024	0.19780219780219782	0.3878738497459536
muraa	all	all	ftsA	0.26846322300290004	0.3720037789663405	0.22529914529914527	0.18257933638833668
muraa	all	all	ftsE	0.8027630076692551	0.5952152338221787	-0.07692307692307691	0.16276594202794883
muraa	all	all	ftsL	2.3777629828755833e-05	2.1550156705291096e-05	0.7292307692307692	0.7317665707917503
muraa	all	all	ftsW	0.0008408902992071062	0.0006653262351305443	0.6143589743589742	0.6235640960325988
muraa	all	all	ftsY	0.010561158463096174	0.025496987573719383	0.4926495726495726	0.4372652380120254
muraa	all	all	ftsZ	0.21433061734955555	0.06539299129583846	0.25196581196581197	0.36668586593482155
muraa	all	all	fusA	0.04713230238148898	0.005062150809117871	0.3928205128205128	0.5329142680148683
muraa	all	all	gatA	7.411090799002027e-05	0.00034175613679186237	0.6977777777777777	0.6482667762017785
muraa	all	all	gatB	0.030554114172937866	0.005795763824297863	0.5989010989010989	0.717146604553481
muraa	all	all	gatC	0.002233123515243539	0.004055712870224286	0.5726495726495726	0.5441621622422338
muraa	all	all	gcaD	0.017530055016799922	0.011835185549455044	0.4618803418803418	0.48596684537995205
muraa	all	all	gcp	0.011866159080490896	0.025353647696877837	0.4858119658119658	0.43764858031046655
muraa	all	all	glmM	0.035495583741093795	0.15923656678317585	0.4140170940170939	0.2843088608435883
muraa	all	all	glmS	0.048830099506277924	0.010870889214340554	0.39008547008547007	0.49096572522704235
muraa	all	all	glnA	0.002009426676141438	5.98242780450697e-05	0.5774358974358974	0.7040207535309284
muraa	all	all	gltX	0.057072477834332884	0.03262642717469398	0.37777777777777777	0.42008440885716286
muraa	all	all	glyQ	0.012567175960700496	0.00020991029946605046	0.4823931623931623	0.6650659192402597
muraa	all	all	glyS	0.0015445595412474243	0.00731732456954902	0.589059829059829	0.5133371051739183
muraa	all	all	gmk	0.02448860728641427	0.013324961332921418	0.44	0.4788707104781097
muraa	all	all	gpsA	1.4218535892024826e-06	1.2405945352632458e-05	0.7921367521367522	0.7455005127842622
muraa	all	all	gyrA	0.816628040676086	0.02446030324396414	0.07142857142857142	0.6177354327559358
muraa	all	all	gyrB	0.14974854155496814	0.002091481558378444	0.4230769230769231	0.769684226833254
muraa	all	all	hisS	0.005398995662797434	0.002114751637140699	0.5295726495726496	0.5751282923759165
muraa	all	all	holA	0.007318569842104322	0.01325289347206106	0.7032967032967032	0.6643702147370992
muraa	all	all	hprT	0.09394617487906183	0.07944904989732349	0.33538461538461534	0.35020199982824246
muraa	all	all	ileS	0.004244848437622028	0.0009678961643045082	0.5418803418803418	0.6086904130885462
muraa	all	all	infA	0.1367173041876036	0.8821289666747577	-0.2998290598290598	0.03057532254920217
muraa	all	all	infB	0.006388386289873905	0.0021293571580800036	0.5206837606837607	0.5748161153372785
muraa	all	all	infC	0.007811427963040281	6.356513300488519e-05	0.5097435897435897	0.7022683228096883
muraa	all	all	iscS	0.08306623085875982	0.014903157505082835	0.3463247863247863	0.47203606195254744
muraa	all	all	ispF	0.00011910255980042727	0.003737618645206493	0.8681318681318682	0.741248934233712
muraa	all	all	ispH	0.030554114172937866	0.006489266423605877	0.5989010989010989	0.7105310783033852
muraa	all	all	leuS	0.0034498271686253523	0.0001870119990862041	0.5521367521367521	0.6689008059151271
muraa	all	all	ligA	5.4544605538248326e-05	0.0002822034646880134	0.7066666666666667	0.654987713749958
muraa	all	all	lysS	0.6122046666360923	0.47854336806266606	0.10427350427350426	0.14538630197685384
muraa	all	all	metS	0.08569197418079136	0.04768466854267387	0.3435897435897436	0.39192230526890853
muraa	all	all	mnaA	0.002376614797908445	0.00043020739712233886	0.7637362637362637	0.8311710020459553
muraa	all	all	mraY	0.4047117087826133	0.19552289749595778	0.17059829059829057	0.2622828777659147
muraa	all	all	mreB	0.6939649041048016	0.0009141074228622011	0.08102564102564101	0.6110074570011319
muraa	all	all	mreC	0.10664210687683542	0.03926249800295746	0.3237606837606838	0.4066193432688992
muraa	all	all	mreD	0.7664861253612906	0.5820082515007354	0.06119658119658119	0.11317088957539614
muraa	all	all	murAA	2.8051712432935326e-101	6.144238923041653e-149	0.45411760520115124	0.5380599494147382
muraa	all	all	murB	0.12935747155214586	0.002498439834581618	0.30529914529914526	0.5674785949728429
muraa	all	all	murC	0.015896610906031786	0.0020282987796567775	0.46803418803418795	0.5770149119122564
muraa	all	all	murD	0.07676884671105765	0.06125178062698717	0.3531623931623932	0.3720603703404761
muraa	all	all	murE	0.04548129950045341	0.05712545977280653	-0.39555555555555555	-0.37770329149053644
muraa	all	all	murF	0.8513711309126146	0.7381802860592868	0.03863247863247863	0.06886348089895868
muraa	all	all	murG	0.00026816260242694623	2.5637154282861974e-05	0.6567521367521366	0.7272706533359113
muraa	all	all	nrdE	0.0004503527632253327	0.0005204844637435581	0.6382905982905983	0.6329156918716453
muraa	all	all	nrdF	5.375754468618927e-06	8.866222816514369e-06	0.7647863247863247	0.7534575211123778
muraa	all	all	nrdI	0.2798818688931399	0.10614559939100326	0.32417582417582413	0.46875287180892034
muraa	all	all	nusA	0.008105795891337308	0.0006109885266247601	0.5076923076923077	0.626843241590567
muraa	all	all	obg	0.05854558759124512	0.007168246258786614	0.3757264957264957	0.5144612721632096
muraa	all	all	panB	2.8294461954881637e-06	4.389366671315238e-05	0.7784615384615383	0.7127783049781352
muraa	all	all	panC	0.0002149371023737052	0.00015848231822816262	0.6642735042735042	0.6743031168938549
muraa	all	all	panD	0.5128654568168938	0.6328669717585612	0.13435897435897434	0.09829041796208784
muraa	all	all	parC	0.004130620310501403	0.012898116208072916	0.5432478632478631	0.48083380613106314
muraa	all	all	parE	0.8048071777997566	0.9608897331887386	0.050940170940170934	-0.01011417747371434
muraa	all	all	patA	0.16378383307949312	0.0676389339607563	-0.28136752136752136	-0.3638801917879311
muraa	all	all	pbpB	0.2699571854740492	0.2906672534817842	0.2246153846153846	0.2153758649663813
muraa	all	all	pcrA	0.0008265940576886233	0.0006302081681550724	0.615042735042735	0.6256554206173635
muraa	all	all	perR	0.04900449559833098	0.008121856508648223	0.5549450549450549	0.6968641830600373
muraa	all	all	pgk	0.14050850392049138	0.1023788080747255	0.29709401709401706	0.3275430521319718
muraa	all	all	pgm	0.3914568546270284	0.4231673600395691	0.17538461538461536	0.16407758619714644
muraa	all	all	pgsA	0.021210406200999857	0.004513427575561099	0.44957264957264953	0.5387838765779919
muraa	all	all	pheS	0.1980564872293154	0.01215709172812492	0.2608547008547008	0.48437331721158905
muraa	all	all	pheT	0.04134226737172355	0.01895097279753326	0.5714285714285714	0.6380394136944209
muraa	all	all	plsC	0.00204015545261251	0.005135151323758356	0.5767521367521368	0.5321744706905518
muraa	all	all	plsX	0.000996059296940435	1.1365149654114756e-05	0.6075213675213674	0.7476041821771203
muraa	all	all	plsY	0.0008701268514968665	0.006179594494949445	0.612991452991453	0.5224578312589693
muraa	all	all	polC	0.019919567667326527	0.000695492564370851	0.4536752136752136	0.6218428801472757
muraa	all	all	ppaC	0.06004806966797321	0.008420267910715097	0.3736752136752136	0.5055686961029369
muraa	all	all	proS	0.0004420510321915969	3.581245458247705e-05	0.638974358974359	0.7183662774851732
muraa	all	all	prs	0.005398995662797434	0.0026559361562462033	0.5295726495726496	0.5646273639156079
muraa	all	all	prsA	0.013165575845550252	0.028174428560723847	0.6648351648351648	0.6058949684830623
muraa	all	all	pyrG	0.004792600082709958	3.037816091260538e-08	0.5357264957264957	0.8533034632745367
muraa	all	all	pyrH	0.005023237655349916	0.00037469407332599774	0.7252747252747254	0.8356303542403325
muraa	all	all	racE	0.6122046666360923	0.23376283229056358	0.10427350427350426	0.24192938683370505
muraa	all	all	rbgA	0.35376363563367896	0.2756491525438401	0.2802197802197803	0.32688448847156715
muraa	all	all	ribC	0.08241942822942934	0.23528328117512576	0.347008547008547	0.24116793484262267
muraa	all	all	rnc	0.42407587202568464	0.6129183135406504	0.16376068376068376	0.1040654949469434
muraa	all	all	rnpA	0.006681784135857957	0.01686654200915522	0.7087912087912087	0.6468790043256692
muraa	all	all	rodA	0.2610732522310028	0.13263524101824906	0.2287179487179487	0.3028358669753871
muraa	all	all	rplB	0.575168500244609	0.8691969706798901	-0.1152136752136752	-0.033956929474783064
muraa	all	all	rplC	0.9431862416608072	0.9386086031019348	-0.021978021978021976	-0.023751739533073964
muraa	all	all	rplD	0.6030877531318972	0.42190032987420556	-0.15934065934065936	0.24393078225805695
muraa	all	all	rplE	0.3914568546270284	0.050471825414744556	0.17538461538461536	0.3875108803853784
muraa	all	all	rplF	0.022568585823072	0.0029787363262067145	0.44547008547008543	0.5592083657940775
muraa	all	all	rplJ	3.0055272683414066e-05	4.5488177694513274e-05	0.7230769230769231	0.7117849193362946
muraa	all	all	rplL	0.5958797037499548	0.5511267740802414	-0.10905982905982906	-0.12248169804441039
muraa	all	all	rplM	0.0007849619314304713	0.001974414896979722	0.617094017094017	0.5782259794011799
muraa	all	all	rplNA	0.04270205230111203	0.020387884264285068	0.40034188034188034	0.45216239375173123
muraa	all	all	rplO	0.0034498271686253523	8.464098629922451e-07	0.5521367521367521	0.801822015989306
muraa	all	all	rplP	0.0008701268514968665	0.0003216817277546709	0.612991452991453	0.6504091452311728
muraa	all	all	rplQ	0.3603125676946046	0.017324700644404067	0.187008547008547	0.4626274422200018
muraa	all	all	rplR	0.022801672485381674	0.010318705012997717	0.44478632478632474	0.4939965681425051
muraa	all	all	rplS	0.0034498271686253523	0.00027995569435082393	0.5521367521367521	0.6552649340187823
muraa	all	all	rplT	0.37373304228189164	0.06577154475877554	0.2692307692307692	0.5244568095594471
muraa	all	all	rplU	0.051916443654714886	0.005942532620443909	0.3852991452991453	0.5245343565580738
muraa	all	all	rplV	0.27750689819816593	0.5462419671109868	0.22119658119658114	0.12397595541688138
muraa	all	all	rplW	0.10586182023267646	0.2575730801973908	0.3244444444444444	0.23035907647233864
muraa	all	all	rplX	0.38585263819604465	0.19709497216397998	0.17743589743589744	0.26139522196843984
muraa	all	all	rpmA	0.35376363563367896	0.46851286531326297	0.2802197802197803	0.22079662361305274
muraa	all	all	rpmC	0.0013169593057771026	0.0001467836442725189	0.5958974358974359	0.6767692841325852
muraa	all	all	rpmD	0.12056796044738737	0.0315114105165846	0.3121367521367521	0.422557957742075
muraa	all	all	rpoA	0.8254320783624893	0.8256689017202788	0.045470085470085464	-0.04540745652100689
muraa	all	all	rpoB	2.1383267612139793e-05	1.6360517171556003e-05	0.7319658119658119	0.7387234643051063
muraa	all	all	rpoC	0.4593051427250058	0.4395984622705846	0.22527472527472525	0.2350065917243178
muraa	all	all	rpsB	0.24810613571794266	0.4653893667721999	0.23487179487179485	0.14971838278850674
muraa	all	all	rpsC	0.08437136984701651	0.03551666374389791	0.3449572649572649	0.4139739908666422
muraa	all	all	rpsD	0.0027450845899631457	0.0003040862711013593	0.563076923076923	0.6523853609685331
muraa	all	all	rpsE	0.08770210585856132	0.06464329465962339	0.3415384615384615	0.3676389372734106
muraa	all	all	rpsF	8.902307414181178e-05	1.3210864047179355e-05	0.6923076923076923	0.7439788240111173
muraa	all	all	rpsG	0.5391585073042711	0.010720896452138768	0.12615384615384614	0.4917761074659179
muraa	all	all	rpsH	0.027072587422029608	0.0178228498776521	0.43316239316239313	0.4608274356919059
muraa	all	all	rpsI	0.004665976151383715	8.2841420429019e-05	0.5370940170940172	0.6944690245159304
muraa	all	all	rpsJ	0.00016073774792765296	0.0006505395858026625	0.6738461538461538	0.624432681593205
muraa	all	all	rpsK	0.6574145699161673	0.9458154584270396	-0.09128205128205127	-0.014017324578983264
muraa	all	all	rpsL	0.12315752084780451	0.1153567605905818	0.31008547008547005	0.3163646624756196
muraa	all	all	rpsM	1.8693005003810123e-05	8.890679668754574e-06	0.7353846153846154	0.7533934463752522
muraa	all	all	rpsNA	0.18149939565364726	0.3179408136788648	0.2704273504273504	0.2038189474708989
muraa	all	all	rpsO	0.0019491584059475873	0.0022372182610435505	0.5788034188034188	0.5725658609895298
muraa	all	all	rpsP	0.0004338830669014751	0.00022582050982108355	0.6396581196581196	0.6626120877611779
muraa	all	all	rpsQ	0.051916443654714886	0.009000820832235273	0.3852991452991453	0.501816653859461
muraa	all	all	rpsR	0.13955369179229252	0.17242747538263242	0.29777777777777775	0.2759314077670465
muraa	all	all	rpsS	0.011197879945369693	0.0011683769479661872	0.4892307692307692	0.6009342332338098
muraa	all	all	scpA	0.0023008258999498593	0.0031594631241808548	0.5712820512820513	0.5563898474919416
muraa	all	all	secA	0.11468106749505903	0.0021902156435817206	0.31692307692307686	0.5735347669678488
muraa	all	all	secE	0.0501346758807918	0.013425448285318995	0.388034188034188	0.4784161364435509
muraa	all	all	secY	0.00915492943508723	0.0004352121927964498	0.5008547008547009	0.6395460946193228
muraa	all	all	serS	0.1414680077938948	0.11616564868768804	0.2964102564102564	0.31569932721636074
muraa	all	all	sigA	0.033855121740812115	0.09624725586286668	0.41743589743589743	0.33319425741359804
muraa	all	all	smc	0.00026601205575225274	0.0013039643305508845	0.8461538461538461	0.790281895002583
muraa	all	all	spsF	0.006088305245824148	0.00723160303310954	0.7142857142857143	0.7040249829401717
muraa	all	all	ssbA	0.006807510902124007	0.01390432000507318	0.5172649572649572	0.47628771240159334
muraa	all	all	tagA	0.06970029564594206	0.004927957989053025	0.3613675213675213	0.5342980433690563
muraa	all	all	tagD	0.8176837503952754	0.22982385159025195	0.04752136752136752	0.243917469080541
muraa	all	all	tagF	0.007069899122543604	0.0017676457991744243	0.5152136752136752	0.5831534636423891
muraa	all	all	tagG	0.9643035267981734	0.8849277579585233	0.009230769230769232	-0.02984450407233483
muraa	all	all	tagH	0.0016705278442157416	0.0025545931575752094	0.5856410256410256	0.5664448447355607
muraa	all	all	tagO	0.12935747155214586	0.06222636164730159	0.30529914529914526	0.37077083378813336
muraa	all	all	tkt	0.010812134591055544	0.0004941630769191071	0.49128205128205127	0.6348544617425219
muraa	all	all	tmk	0.17921510704202276	0.22784219999707137	0.2717948717948718	0.24492622684133059
muraa	all	all	tpiA	0.1453531413947883	0.24806670237699657	0.29367521367521365	0.23489082519537996
muraa	all	all	trmU	0.004302959542231012	8.947385866895589e-05	0.5411965811965811	0.6921553143056044
muraa	all	all	trpS	0.1595525518438448	0.159585213949238	0.2841025641025641	0.2840812565332845
muraa	all	all	trxA	0.5290679872349875	0.9930938796082603	0.19230769230769232	0.002669680252715228
muraa	all	all	trxB	0.014551757727791648	0.007256063352539295	0.47350427350427343	0.5137967154661232
muraa	all	all	tsf	3.6768395963452965e-06	1.587471475177689e-05	0.7729914529914529	0.7394718121501255
muraa	all	all	tufA	0.10202381378095023	0.04351716850460802	0.3278632478632478	0.3989132228441883
muraa	all	all	tyrS	0.020342518612027457	0.044420126190738	0.4523076923076923	0.3973550804741002
muraa	all	all	uppS	0.02680468294304244	0.011863499330764252	0.43384615384615377	0.48582525241793795
muraa	all	all	valS	0.0022667582800500645	0.0006995961971736944	0.5719658119658119	0.6216137702553333
muraa	all	all	walR	0.26846322300290004	0.3430187118149879	0.22529914529914527	0.1937183030960096
muraa	all	all	yaaK	0.02867270567140696	0.0194247229530838	0.6043956043956044	0.6361325158221743
muraa	all	all	ydiB	0.002627672204743999	0.0003818227029985778	0.5651282051282052	0.644300720703511
muraa	all	all	ydiC	0.38585263819604465	0.09072476967366531	0.17743589743589744	0.3385196857389354
muraa	all	all	ydiO	0.023996626972053965	0.017662815510494482	0.44136752136752133	0.46140115578192253
muraa	all	all	ydiP	0.0016967541786882248	0.00044483833284959383	0.5849572649572649	0.6387435474259022
muraa	all	all	yhdK	0.0002149371023737052	2.267039637777877e-06	0.6642735042735042	0.7829728834394513
muraa	all	all	ylqG	0.21585718064938147	0.36778613076481054	0.3681318681318681	0.27246978300705604
muraa	all	all	ymdA	0.22331572029248162	0.38766144195404395	0.3626373626373627	0.26174954758456764
muraa	all	all	yneF	2.7103645332766643e-05	2.0762698364328933e-06	0.7258119658119657	0.7847336504226594
muraa	all	all	yqeG	0.002705459212467397	0.06848875761185343	0.5637606837606838	0.3628372730521777
muraa	all	all	yqhY	0.5193795608620919	0.06703310260126565	0.1323076923076923	0.3646298523049776
muraa	all	all	ysxB	0.00020213642125616494	0.00015973854076062577	0.6663247863247863	0.6740478991147008
muraa	all	all	ysxC	0.016536698804267252	0.00115177658925552	0.6483516483516483	0.7953514501427313
